feature,family,lag,volume_normalized,target,horizon,target_kind,correlation,abs_correlation,n_samples
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_ret_240,240,signed,-0.0045706852205734646,0.0045706852205734646,1116869
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_up_360,360,binary,-0.0045680109474438855,0.0045680109474438855,1039928
SPX_pct_5,SPX,5,False,ES_fwd_up_360,360,binary,-0.0045577709140289385,0.0045577709140289385,1087081
SPX_pct_3,SPX,3,False,ES_fwd_ret_180,180,signed,-0.004550840895369976,0.004550840895369976,1167415
SPY_pct_20,SPY,20,False,ES_fwd_up_240,240,binary,-0.004546336615961982,0.004546336615961982,1110678
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_ret_360,360,signed,0.004521581385135291,0.004521581385135291,1008122
SPX_pct_360_per_ESvol,SPX,360,True,ES_fwd_ret_60,60,signed,-0.004518853733279042,0.004518853733279042,1085777
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_up_60,60,binary,0.004514945864614826,0.004514945864614826,1064789
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_up_12,12,binary,-0.004502976376710327,0.004502976376710327,1100862
SPY_pct_120,SPY,120,False,ES_fwd_up_120,120,binary,-0.004494599653758838,0.004494599653758838,1107713
ES_pct_5,ES,5,False,ES_fwd_up_360,360,binary,-0.00448045112602018,0.00448045112602018,1087081
ES_pct_3,ES,3,False,ES_fwd_up_180,180,binary,-0.004466677021417975,0.004466677021417975,1127248
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_up_180,180,binary,-0.004465038053871597,0.004465038053871597,1112660
SPY_pct_5,SPY,5,False,ES_fwd_up_360,360,binary,-0.004450023510775817,0.004450023510775817,1087081
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_ret_240,240,signed,-0.0044446400932433095,0.0044446400932433095,1116869
SPY_pct_300_per_ESvol,SPY,300,True,ES_fwd_ret_60,60,signed,-0.004429727242789207,0.004429727242789207,1101317
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_ret_120,120,signed,-0.0044267567271183885,0.0044267567271183885,1172149
SPY_pct_120,SPY,120,False,ES_fwd_up_12,12,binary,0.004422755381378538,0.004422755381378538,1075994
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_ret_240,240,signed,-0.00441988380253107,0.00441988380253107,1109099
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_ret_240,240,signed,-0.0044057991693212456,0.0044057991693212456,1144534
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_ret_60,60,signed,-0.004400873475244198,0.004400873475244198,1183984
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_up_120,120,binary,-0.004395916088730287,0.004395916088730287,1115385
ES_pct_120,ES,120,False,ES_fwd_up_120,120,binary,-0.004394901624946212,0.004394901624946212,1107713
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_ret_360,360,signed,-0.004391295066225872,0.004391295066225872,1093591
SPY_minus_SPX_pct_60,SPY_minus_SPX,60,False,ES_fwd_ret_60,60,signed,-0.004389743475414726,0.004389743475414726,1183984
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_ret_240,240,signed,-0.0043699515042137154,0.0043699515042137154,1116869
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_up_120,120,binary,-0.004354265171929452,0.004354265171929452,1124709
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_up_120,120,binary,0.0043474516268556885,0.0043474516268556885,1074869
ES_pct_300_per_ESvol,ES,300,True,ES_fwd_ret_60,60,signed,-0.004347028640320905,0.004347028640320905,1101317
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_up_180,180,binary,0.004343471590185736,0.004343471590185736,1064312
ES_pct_120,ES,120,False,ES_fwd_up_12,12,binary,0.004341792048428658,0.004341792048428658,1075994
SPX_pct_3,SPX,3,False,ES_fwd_up_120,120,binary,-0.004339660600535691,0.004339660600535691,1137589
ES_minus_SPX_pct_5,ES_minus_SPX,5,False,ES_fwd_up_12,12,binary,-0.00433085019367777,0.00433085019367777,1104594
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_ret_360,360,signed,-0.004329356618175518,0.004329356618175518,1093591
SPY_pct_360_per_ESvol,SPY,360,True,ES_fwd_ret_60,60,signed,-0.0043172006990607435,0.0043172006990607435,1085777
SPX_pct_2,SPX,2,False,ES_fwd_up_180,180,binary,-0.004316311877678315,0.004316311877678315,1127502
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_ret_240,240,signed,-0.004313749851620983,0.004313749851620983,1109099
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_up_12,12,binary,-0.00430125398723081,0.00430125398723081,1098851
SPX_pct_8,SPX,8,False,ES_fwd_ret_12,12,signed,-0.004293397846056505,0.004293397846056505,1210284
SPY_pct_2,SPY,2,False,ES_fwd_up_180,180,binary,-0.0042898383129032465,0.0042898383129032465,1127502
ES_pct_30,ES,30,False,ES_fwd_up_240,240,binary,-0.004284407539104273,0.004284407539104273,1108107
ES_pct_360_per_ESvol,ES,360,True,ES_fwd_ret_60,60,signed,-0.004279844887539597,0.004279844887539597,1085777
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_up_360,360,binary,0.0042691609769863045,0.0042691609769863045,1039928
SPX_pct_60,SPX,60,False,ES_fwd_up_240,240,binary,-0.0042647520086794375,0.0042647520086794375,1100397
SPY_pct_30,SPY,30,False,ES_fwd_up_240,240,binary,-0.004260321694293712,0.004260321694293712,1108107
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_up_60,60,binary,-0.004253557924160057,0.004253557924160057,1138071
SPX_pct_120_per_ESvol,SPX,120,True,ES_fwd_ret_180,180,signed,-0.004242979774184149,0.004242979774184149,1116859
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_ret_180,180,signed,0.004238783149880479,0.004238783149880479,1085780
ES_pct_2,ES,2,False,ES_fwd_ret_180,180,signed,-0.004231358010218395,0.004231358010218395,1167678
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_up_12,12,binary,-0.004218771864394977,0.004218771864394977,1096346
SPY_pct_2,SPY,2,False,ES_fwd_ret_180,180,signed,-0.004215458654683519,0.004215458654683519,1167678
ES_pct_45,ES,45,False,ES_fwd_up_240,240,binary,-0.004209929521301395,0.004209929521301395,1104249
SPY_pct_45,SPY,45,False,ES_fwd_up_240,240,binary,-0.004199384965375156,0.004199384965375156,1104249
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_up_120,120,binary,-0.0041971795133092776,0.0041971795133092776,1124709
ES_pct_12,ES,12,False,ES_fwd_up_240,240,binary,-0.00419670202963988,0.00419670202963988,1112731
SPY_pct_12,SPY,12,False,ES_fwd_up_240,240,binary,-0.0041945775096629894,0.0041945775096629894,1112731
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_ret_360,360,signed,-0.004192345242477469,0.004192345242477469,1093591
SPX_pct_20,SPX,20,False,ES_fwd_ret_12,12,signed,-0.004191904492199285,0.004191904492199285,1207128
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_ret_180,180,signed,-0.004188371088302561,0.004188371088302561,1160314
SPX_pct_1,SPX,1,False,ES_fwd_up_60,60,binary,-0.004186847061245671,0.004186847061245671,1143031
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_up_60,60,binary,0.004180267324781921,0.004180267324781921,1080039
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_ret_240,240,signed,-0.00417141945916475,0.00417141945916475,1128754
ES_pct_2,ES,2,False,ES_fwd_up_180,180,binary,-0.004166085509182757,0.004166085509182757,1127502
ES_pct_90_per_ESvol,ES,90,True,ES_fwd_ret_240,240,signed,-0.004165937781569338,0.004165937781569338,1109099
ES_minus_SPY_pct_30,ES_minus_SPY,30,False,ES_fwd_up_12,12,binary,-0.004159220904788178,0.004159220904788178,1098319
ES_minus_SPX_pct_3,ES_minus_SPX,3,False,ES_fwd_up_12,12,binary,-0.004158191448151645,0.004158191448151645,1105099
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_ret_180,180,signed,-0.004148306668488537,0.004148306668488537,1116859
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_up_60,60,binary,-0.004146159724818787,0.004146159724818787,1139102
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_up_180,180,binary,-0.004143795310313819,0.004143795310313819,1116496
SPY_minus_SPX_pct_180,SPY_minus_SPX,180,False,ES_fwd_ret_12,12,signed,-0.004142039246725519,0.004142039246725519,1165048
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_ret_60,60,signed,-0.0041412430532826675,0.0041412430532826675,1187929
SPX_pct_1,SPX,1,False,ES_fwd_ret_60,60,signed,-0.004140236656915413,0.004140236656915413,1199501
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_ret_60,60,signed,-0.004136722226615463,0.004136722226615463,1187929
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_up_120,120,binary,-0.004131735370565627,0.004131735370565627,1124709
SPY_minus_SPX_pct_240,SPY_minus_SPX,240,False,ES_fwd_up_180,180,binary,0.004122667875422611,0.004122667875422611,1066500
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_ret_360,360,signed,-0.004122145160620038,0.004122145160620038,1026184
SPX_pct_2,SPX,2,False,ES_fwd_ret_180,180,signed,-0.004119367196710742,0.004119367196710742,1167678
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_up_60,60,binary,-0.004110248097318993,0.004110248097318993,1139102
SPY_pct_1,SPY,1,False,ES_fwd_ret_60,60,signed,-0.004103699328353226,0.004103699328353226,1199501
ES_pct_1,ES,1,False,ES_fwd_ret_60,60,signed,-0.004094075946096876,0.004094075946096876,1199501
ES_minus_SPY_pct_180,ES_minus_SPY,180,False,ES_fwd_up_120,120,binary,0.00408977675216073,0.00408977675216073,1092367
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_up_240,240,binary,0.00407727881116558,0.00407727881116558,1023411
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_ret_120,120,signed,-0.004067772168398595,0.004067772168398595,1136644
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_up_360,360,binary,0.0040645442744209155,0.0040645442744209155,1026674
SPY_pct_3,SPY,3,False,ES_fwd_up_120,120,binary,-0.004046651776608362,0.004046651776608362,1137589
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_ret_240,240,signed,-0.004030364500358983,0.004030364500358983,1136644
ES_pct_12,ES,12,False,ES_fwd_ret_360,360,signed,-0.004025788618467783,0.004025788618467783,1117708
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_12,12,binary,-0.004012643545314314,0.004012643545314314,1096346
SPX_pct_12,SPX,12,False,ES_fwd_ret_360,360,signed,-0.004008381848093805,0.004008381848093805,1117708
SPY_pct_8,SPY,8,False,ES_fwd_up_240,240,binary,-0.003994417359150423,0.003994417359150423,1113761
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_ret_120,120,signed,0.003991848390231126,0.003991848390231126,1105084
ES_pct_8,ES,8,False,ES_fwd_up_240,240,binary,-0.003991325118514997,0.003991325118514997,1113761
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_up_180,180,binary,-0.003981875613445124,0.003981875613445124,1110471
SPY_pct_12,SPY,12,False,ES_fwd_ret_360,360,signed,-0.00396869910800647,0.00396869910800647,1117708
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_ret_240,240,signed,0.00396591357760321,0.00396591357760321,1085789
ES_pct_120_per_ESvol,ES,120,True,ES_fwd_ret_180,180,signed,-0.003965375017430825,0.003965375017430825,1116859
ES_pct_3,ES,3,False,ES_fwd_up_120,120,binary,-0.003963518726904473,0.003963518726904473,1137589
SPX_pct_20,SPX,20,False,ES_fwd_up_240,240,binary,-0.003961430981581645,0.003961430981581645,1110678
SPX_pct_90,SPX,90,False,ES_fwd_ret_180,180,signed,-0.003952782549523143,0.003952782549523143,1144534
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_ret_240,240,signed,-0.003930677640128186,0.003930677640128186,1140589
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_ret_240,240,signed,-0.003926885910381141,0.003926885910381141,1120754
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_up_180,180,binary,-0.003920639249652789,0.003920639249652789,1123778
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_ret_180,180,signed,0.003910127100421571,0.003910127100421571,1085780
ES_minus_SPY_pct_240,ES_minus_SPY,240,False,ES_fwd_up_360,360,binary,0.003910011815101072,0.003910011815101072,1026674
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_up_12,12,binary,-0.003909022725330272,0.003909022725330272,1096346
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_ret_180,180,signed,0.0039041835322962655,0.0039041835322962655,1101319
ES_minus_SPY_pct_360,ES_minus_SPY,360,False,ES_fwd_up_360,360,binary,0.0039000420875507347,0.0039000420875507347,995862
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_up_180,180,binary,-0.003897025626241018,0.003897025626241018,1114307
SPY_pct_12,SPY,12,False,ES_fwd_ret_12,12,signed,-0.003887713340910549,0.003887713340910549,1209232
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_ret_180,180,signed,-0.003885997463260127,0.003885997463260127,1136284
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_up_180,180,binary,-0.0038842394229539174,0.0038842394229539174,1114307
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_ret_240,240,signed,-0.003880470389551444,0.003880470389551444,1120754
ES_pct_12,ES,12,False,ES_fwd_ret_12,12,signed,-0.0038638262310908282,0.0038638262310908282,1209232
SPY_minus_SPX_pct_5,SPY_minus_SPX,5,False,ES_fwd_up_12,12,binary,-0.0038633845851708897,0.0038633845851708897,1104594
SPX_pct_3,SPX,3,False,ES_fwd_up_360,360,binary,-0.0038576385665821645,0.0038576385665821645,1087592
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_ret_240,240,signed,-0.0038469079298575795,0.0038469079298575795,1144534
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_up_120,120,binary,0.003842519390247629,0.003842519390247629,1059541
SPY_pct_1,SPY,1,False,ES_fwd_up_60,60,binary,-0.0038398632405014597,0.0038398632405014597,1143031
SPX_pct_120,SPX,120,False,ES_fwd_up_120,120,binary,-0.0038377129296077034,0.0038377129296077034,1107713
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_up_60,60,binary,-0.00383270036106036,0.00383270036106036,1138071
ES_pct_1,ES,1,False,ES_fwd_up_60,60,binary,-0.003830613762070534,0.003830613762070534,1143031
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_ret_120,120,signed,0.0038297581905264886,0.0038297581905264886,1070237
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_up_60,60,binary,-0.0038251173672535503,0.0038251173672535503,1139102
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_up_180,180,binary,-0.0038147491715117463,0.0038147491715117463,1116496
SPX_pct_12,SPX,12,False,ES_fwd_up_240,240,binary,-0.0038125329080917155,0.0038125329080917155,1112731
SPY_pct_3,SPY,3,False,ES_fwd_ret_120,120,signed,-0.0037994387029541958,0.0037994387029541958,1183195
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_up_60,60,binary,-0.003795429525859457,0.003795429525859457,1138071
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_up_180,180,binary,-0.0037924631962058053,0.0037924631962058053,1114307
SPY_pct_20_per_ESvol,SPY,20,True,ES_fwd_up_180,180,binary,-0.0037901692217663947,0.0037901692217663947,1120694
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_up_180,180,binary,0.0037873416131491804,0.0037873416131491804,1079711
SPX_pct_45,SPX,45,False,ES_fwd_up_240,240,binary,-0.003782083892629094,0.003782083892629094,1104249
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_up_240,240,binary,0.003780176582359236,0.003780176582359236,1082804
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_up_180,180,binary,-0.003779393411947255,0.003779393411947255,1110471
ES_pct_3,ES,3,False,ES_fwd_ret_120,120,signed,-0.003774522271253174,0.003774522271253174,1183195
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_ret_60,60,signed,-0.003771056123053707,0.003771056123053707,1132396
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_ret_120,120,signed,-0.003767104827467015,0.003767104827467015,1176094
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_ret_60,60,signed,-0.003761951099835537,0.003761951099835537,1132396
SPY_minus_SPX_pct_20,SPY_minus_SPX,20,False,ES_fwd_ret_240,240,signed,-0.003760886271461036,0.003760886271461036,1147164
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_ret_180,180,signed,-0.003760659231702801,0.003760659231702801,1132399
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_ret_180,180,signed,-0.0037591592885237593,0.0037591592885237593,1160314
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_ret_180,180,signed,-0.0037423886828641625,0.0037423886828641625,1136284
SPX_pct_30,SPX,30,False,ES_fwd_up_240,240,binary,-0.003741886842756332,0.003741886842756332,1108107
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_up_120,120,binary,0.003716356046758511,0.003716356046758511,1044234
SPY_pct_5,SPY,5,False,ES_fwd_up_240,240,binary,-0.003711044387650029,0.003711044387650029,1114535
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_up_120,120,binary,0.0036932020798188837,0.0036932020798188837,1074869
ES_minus_SPX_pct_2,ES_minus_SPX,2,False,ES_fwd_up_12,12,binary,-0.00369102943221277,0.00369102943221277,1105354
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_ret_240,240,signed,-0.0036907959023353893,0.0036907959023353893,1120754
ES_pct_5,ES,5,False,ES_fwd_up_240,240,binary,-0.0036811514767528895,0.0036811514767528895,1114535
SPX_pct_240_per_ESvol,SPX,240,True,ES_fwd_ret_60,60,signed,-0.003677946283547075,0.003677946283547075,1116857
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_ret_60,60,signed,-0.0036759537762436284,0.0036759537762436284,1132396
SPX_pct_3,SPX,3,False,ES_fwd_ret_120,120,signed,-0.003672453866488109,0.003672453866488109,1183195
SPY_pct_20_per_ESvol,SPY,20,True,ES_fwd_up_60,60,binary,-0.0036716762606464406,0.0036716762606464406,1136034
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_ret_180,180,signed,-0.0036679571625234542,0.0036679571625234542,1124629
ES_pct_20_per_ESvol,ES,20,True,ES_fwd_up_180,180,binary,-0.003659325694426929,0.003659325694426929,1120694
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_ret_120,120,signed,0.0036555159456928715,0.0036555159456928715,1070237
SPY_minus_SPX_pct_3,SPY_minus_SPX,3,False,ES_fwd_up_12,12,binary,-0.00365358877494223,0.00365358877494223,1105099
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_ret_180,180,signed,-0.0036484861338685146,0.0036484861338685146,1136284
SPX_pct_8,SPX,8,False,ES_fwd_up_240,240,binary,-0.0036463464173914556,0.0036463464173914556,1113761
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_up_120,120,binary,-0.0036421934165683624,0.0036421934165683624,1115385
SPY_pct_3,SPY,3,False,ES_fwd_up_360,360,binary,-0.003637824658506838,0.003637824658506838,1087592
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_ret_120,120,signed,-0.003627186187975901,0.003627186187975901,1176094
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_up_60,60,binary,0.003626369702194669,0.003626369702194669,1080039
SPY_pct_1,SPY,1,False,ES_fwd_up_180,180,binary,-0.0036228257065866703,0.0036228257065866703,1127757
SPY_minus_SPX_pct_120_per_ESvol,SPY_minus_SPX,120,True,ES_fwd_up_240,240,binary,0.0036215122042998742,0.0036215122042998742,1082804
SPX_pct_360,SPX,360,False,ES_fwd_up_12,12,binary,0.0036139365924194354,0.0036139365924194354,1016544
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_ret_180,180,signed,-0.003608427641576666,0.003608427641576666,1132399
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_ret_12,12,signed,-0.003606680052579134,0.003606680052579134,1188718
ES_pct_3,ES,3,False,ES_fwd_up_360,360,binary,-0.00360585851295705,0.00360585851295705,1087592
SPX_pct_2,SPX,2,False,ES_fwd_up_360,360,binary,-0.0035930672555928027,0.0035930672555928027,1087847
ES_pct_20_per_ESvol,ES,20,True,ES_fwd_up_60,60,binary,-0.0035918300986394294,0.0035918300986394294,1136034
SPY_pct_1,SPY,1,False,ES_fwd_ret_180,180,signed,-0.0035858932126639487,0.0035858932126639487,1167941
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_up_120,120,binary,-0.003585860707026844,0.003585860707026844,1120869
SPX_pct_1,SPX,1,False,ES_fwd_up_180,180,binary,-0.003584819137851902,0.003584819137851902,1127757
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_up_240,240,binary,0.0035837127867853636,0.0035837127867853636,1067375
SPX_pct_1,SPX,1,False,ES_fwd_ret_180,180,signed,-0.0035702287124077365,0.0035702287124077365,1167941
SPY_pct_360,SPY,360,False,ES_fwd_up_12,12,binary,0.0035654490456763915,0.0035654490456763915,1016544
ES_pct_1,ES,1,False,ES_fwd_ret_180,180,signed,-0.003557505296058669,0.003557505296058669,1167941
ES_pct_90_per_ESvol,ES,90,True,ES_fwd_ret_180,180,signed,-0.0035531067125148213,0.0035531067125148213,1124629
SPY_pct_240_per_ESvol,SPY,240,True,ES_fwd_ret_60,60,signed,-0.0035464699137244572,0.0035464699137244572,1116857
SPY_pct_2,SPY,2,False,ES_fwd_ret_120,120,signed,-0.003529781919205187,0.003529781919205187,1183458
SPX_pct_2,SPX,2,False,ES_fwd_up_120,120,binary,-0.0035242574070201782,0.0035242574070201782,1137842
ES_minus_SPY_pct_300,ES_minus_SPY,300,False,ES_fwd_up_120,120,binary,-0.0035222853963970567,0.0035222853963970567,1061711
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_up_180,180,binary,-0.0035195718405726987,0.0035195718405726987,1123778
SPX_pct_180,SPX,180,False,ES_fwd_up_12,12,binary,0.003518692766453093,0.003518692766453093,1061080
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_ret_12,12,signed,-0.0035169765467928144,0.0035169765467928144,1180828
ES_pct_2,ES,2,False,ES_fwd_ret_120,120,signed,-0.0035154709559247596,0.0035154709559247596,1183458
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_up_180,180,binary,-0.0035133442930458834,0.0035133442930458834,1110471
ES_pct_240_per_ESvol,ES,240,True,ES_fwd_ret_60,60,signed,-0.003506352539607209,0.003506352539607209,1116857
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_ret_180,180,signed,0.003501981241784607,0.003501981241784607,1089304
ES_pct_360,ES,360,False,ES_fwd_up_12,12,binary,0.0035006912554705017,0.0035006912554705017,1016544
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_ret_180,180,signed,-0.0034867319609667297,0.0034867319609667297,1124629
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_ret_12,12,signed,-0.0034805790230129593,0.0034805790230129593,1179793
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_ret_120,120,signed,0.003479959602246018,0.003479959602246018,1085777
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_up_60,60,binary,0.0034706130907561188,0.0034706130907561188,1051677
ES_minus_SPX_pct_300,ES_minus_SPX,300,False,ES_fwd_ret_240,240,signed,0.0034685719198600945,0.0034685719198600945,1073524
ES_minus_SPY_pct_180,ES_minus_SPY,180,False,ES_fwd_up_360,360,binary,0.003452430823399366,0.003452430823399366,1042095
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_up_60,60,binary,-0.003446542058319704,0.003446542058319704,1131801
ES_pct_300,ES,300,False,ES_fwd_ret_12,12,signed,-0.003444310789016959,0.003444310789016959,1133488
SPY_minus_SPX_pct_20,SPY_minus_SPX,20,False,ES_fwd_ret_12,12,signed,-0.0034260477326313286,0.0034260477326313286,1207128
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_up_180,180,binary,-0.003425499347925331,0.003425499347925331,1120694
SPY_pct_3,SPY,3,False,ES_fwd_up_240,240,binary,-0.003422280136443735,0.003422280136443735,1115047
ES_minus_SPX_pct_360,ES_minus_SPX,360,False,ES_fwd_up_180,180,binary,0.0034109237817321857,0.0034109237817321857,1035767
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_up_120,120,binary,-0.003405231950168147,0.003405231950168147,1120869
ES_pct_1,ES,1,False,ES_fwd_up_180,180,binary,-0.0034038911240602404,0.0034038911240602404,1127757
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_ret_12,12,signed,-0.003402154902679001,0.003402154902679001,1179793
SPY_minus_SPX_pct_180,SPY_minus_SPX,180,False,ES_fwd_ret_180,180,signed,-0.0033896654253665927,0.0033896654253665927,1120864
SPY_pct_2,SPY,2,False,ES_fwd_up_120,120,binary,-0.0033848981664838253,0.0033848981664838253,1137842
SPX_pct_8,SPX,8,False,ES_fwd_ret_360,360,signed,-0.0033804814396265663,0.0033804814396265663,1118760
SPY_pct_300,SPY,300,False,ES_fwd_ret_12,12,signed,-0.0033760634665931126,0.0033760634665931126,1133488
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_ret_120,120,signed,-0.003374336118681744,0.003374336118681744,1147936
SPX_pct_300,SPX,300,False,ES_fwd_ret_12,12,signed,-0.0033696284594652575,0.0033696284594652575,1133488
ES_minus_SPX_pct_300,ES_minus_SPX,300,False,ES_fwd_up_12,12,binary,-0.003363747492317624,0.003363747492317624,1031310
SPY_minus_SPX_pct_60_per_ESvol,SPY_minus_SPX,60,True,ES_fwd_ret_120,120,signed,-0.003363273005562589,0.003363273005562589,1147936
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_ret_12,12,signed,-0.003362653031541474,0.003362653031541474,1175908
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_up_120,120,binary,-0.003359136612765126,0.003359136612765126,1134142
ES_pct_3,ES,3,False,ES_fwd_up_240,240,binary,-0.0033590989842263606,0.0033590989842263606,1115047
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_up_180,180,binary,-0.0033508473268179214,0.0033508473268179214,1123778
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_ret_180,180,signed,-0.00334196988295187,0.00334196988295187,1132399
SPX_pct_5,SPX,5,False,ES_fwd_up_240,240,binary,-0.0033405746642454623,0.0033405746642454623,1114535
